PassengerId,Survived,probability
1033,1,0.9498585353941887
1034,0,0.1672942972838925
1035,0,0.1073717633988124
1036,0,0.17937530514660452
1037,0,0.14553161790245633
1038,0,0.2505736876936177
1039,0,0.10518966093130264
1040,0,0.19081143459095704
1041,0,0.112820100145221
1042,1,0.9636438750533571
1043,0,0.12472739509370545
1044,0,0.0867302526133829
1045,0,0.4980985065754926
1046,0,0.07594212069484578
1047,0,0.10518966093130264
1048,1,0.9518493399020311
1049,1,0.5142129943663499
1050,0,0.34215594284295586
1051,0,0.4096192112867711
1052,1,0.733852147446777
1053,1,0.7942905244087162
1054,1,0.8736985835379261
1055,0,0.14335378463841222
1056,0,0.0982620500376702
1057,0,0.4324686443998164
1058,0,0.4731259428364424
1059,0,0.08619428609850396
1060,1,0.9036770610050257
1061,0,0.3801019938045742
1062,0,0.10518966093130264
1063,0,0.14136150872285647
1064,0,0.10518966093130264
1065,0,0.12472739509370545
1066,0,0.10642141500898843
1067,1,0.907082119157912
1068,1,0.907082119157912
1069,0,0.46030113930416444
1070,1,0.9361173972339593
1071,1,0.9165089625657985
1072,0,0.11054098386265365
1073,0,0.32221173990900376
1074,1,0.8912132338933203
1075,0,0.10518966093130264
1076,1,0.9591760462898014
1077,0,0.10031655414815842
1078,1,0.8856466581904586
1079,0,0.08460024089854655
1080,0,0.18200106951872153
1081,0,0.0982620500376702
1082,0,0.11538923054192125
1083,0,0.1073717633988124
1084,1,0.5870211295688074
1085,0,0.0867302526133829
1086,1,0.5504882439769333
1087,0,0.1130648286746526
1088,1,0.8387734095235635
1089,1,0.5142129943663499
1090,0,0.10518966093130264
1091,0,0.3801019938045742
1092,1,0.7724872076739128
1093,1,0.9313500368627644
1094,0,0.3196010030414116
1095,1,0.9274110974531896
1096,0,0.10518966093130264
1097,0,0.12725715679161081
1098,1,0.5155925146555325
1099,0,0.10518966093130264
1100,1,0.9344692526696153
1101,0,0.10518966093130264
1102,0,0.11538923054192125
1103,0,0.09237565307716179
1104,0,0.24658760520557227
1105,1,0.8925467732935242
1106,0,0.1836327145777536
1107,0,0.23442574985240405
1108,1,0.7202617174577003
1109,0,0.16019346405350748
1110,1,0.9354966215884788
1111,0,0.10518966093130264
1112,1,0.8875411251666497
1113,0,0.10518966093130264
1114,1,0.9044539147021611
1115,0,0.10518966093130264
1116,1,0.8974545849208594
1117,1,0.5374818622630569
1118,0,0.10518966093130264
1119,1,0.7202617174577003
1120,0,0.0982620500376702
1121,0,0.11190598971739552
1122,0,0.24658760520557227
1123,1,0.9048905919702135
1124,0,0.09661945897314202
1125,0,0.10518966093130264
1126,0,0.4268081868869135
1127,0,0.10518966093130264
1128,0,0.1518369991849687
1129,0,0.16146310228846078
1130,1,0.8736985835379261
1131,1,0.9461119548506833
1132,1,0.8974545849208594
1133,1,0.9080007667463605
1134,0,0.30986421343021847
1135,0,0.10518966093130264
1136,0,0.09275909101123958
1137,0,0.23442574985240405
1138,1,0.8856466581904586
1139,0,0.14719283616259804
1140,1,0.9039714103326152
1141,1,0.5317660124505177
1142,1,0.9631203536138873
1143,0,0.10518966093130264
1144,0,0.4524345226784059
1145,0,0.10518966093130264
1146,0,0.1130648286746526
1147,0,0.10518966093130264
1148,0,0.10518966093130264
1149,0,0.10518966093130264
1150,1,0.8736985835379261
1151,0,0.10518966093130264
1152,0,0.08437563676229247
1153,0,0.10518966093130264
1154,1,0.9039714103326152
1155,1,0.7772699222715025
1156,0,0.13092723046519777
1157,0,0.10518966093130264
1158,0,0.08701829916084974
1159,0,0.10518966093130264
1160,0,0.3801019938045742
1161,0,0.10518966093130264
1162,0,0.3479966828022823
1163,0,0.10518966093130264
1164,1,0.9664670470556579
1165,1,0.7724872076739128
1166,0,0.12472739509370545
1167,1,0.8990335521418188
1168,0,0.10518966093130264
1169,0,0.10031655414815842
1170,0,0.112820100145221
1171,0,0.10518966093130264
1172,0,0.3801019938045742
1173,1,0.9386764788823655
1174,1,0.7202617174577003
1175,1,0.7014587411231848
1176,1,0.7892826477251188
1177,0,0.11190598971739552
1178,0,0.10518966093130264
1179,0,0.24543287404384614
1180,0,0.19018119587515286
1181,0,0.10518966093130264
1182,0,0.1286502365685912
1183,0,0.31261409888248015
1184,0,0.12472739509370545
1185,0,0.1336996058450997
1186,0,0.11190598971739552
1187,0,0.10518966093130264
1188,1,0.9678483127575152
1189,0,0.10284477975027835
1190,0,0.1350149863531911
1191,0,0.11054098386265365
1192,0,0.1130648286746526
1193,0,0.33926467318465947
1194,0,0.10031655414815842
1195,0,0.10518966093130264
1196,1,0.7202617174577003
1197,1,0.8713055204956686
1198,0,0.20135915303517019
1199,1,0.8372320460424999
1200,0,0.12458287508003528
1201,0,0.24604886439886592
1202,0,0.10518966093130264
1203,0,0.16146310228846078
1204,0,0.10518966093130264
1205,0,0.26018294570023376
1206,1,0.9395567643282267
1207,1,0.733852147446777
1208,0,0.26607726821964073
1209,0,0.10518966093130264
1210,0,0.10518966093130264
1211,0,0.13692204824187426
1212,0,0.10518966093130264
1213,0,0.2343512660282739
1214,0,0.2206522463841173
1215,0,0.20363798331572464
1216,1,0.9418373515196156
1217,0,0.09237565307716179
1218,1,0.9375485547958937
1219,0,0.24651113938745303
1220,0,0.112820100145221
1221,0,0.10518966093130264
1222,1,0.8946989992929312
1223,0,0.45955124225720656
1224,0,0.12472739509370545
1225,1,0.808582027155694
1226,0,0.10518966093130264
1227,1,0.6089368052527026
1228,0,0.1130648286746526
1229,0,0.10094453407559945
1230,0,0.1862477382575785
1231,0,0.12472739509370545
1232,0,0.10518966093130264
1233,0,0.1130648286746526
1234,0,0.16312732455027149
1235,1,0.9755138400460944
1236,0,0.10518966093130264
1237,1,0.567958587295968
1238,0,0.10518966093130264
1239,0,0.3233433693895244
1240,0,0.10518966093130264
1241,1,0.8936008068529201
1242,1,0.9718779962308773
1243,0,0.10518966093130264
1244,0,0.24658760520557227
1245,0,0.1585615976075381
1246,1,0.7892826477251188
1247,0,0.1321723318991579
1248,1,0.8979651868394648
1249,0,0.10518966093130264
1250,0,0.10518966093130264
1251,1,0.5894495896872571
1252,0,0.09784619606163399
1253,1,0.9318417450295274
1254,1,0.8936008068529201
1255,0,0.10518966093130264
1256,1,0.9782018676033994
1257,0,0.2559019150390893
1258,0,0.12472739509370545
1259,0,0.33229430341960015
1260,1,0.9437672434932334
1261,0,0.13092723046519777
1262,0,0.10518966093130264
1263,1,0.9561177609918098
1264,0,0.12094609433252598
1265,0,0.0982620500376702
1266,1,0.9353432223344563
1267,1,0.9437672434932334
1268,0,0.3307371662324816
1269,0,0.10518966093130264
1270,0,0.14492713611917388
1271,0,0.16750476860460084
1272,0,0.10518966093130264
1273,0,0.10518966093130264
1274,0,0.34329763237801175
1275,1,0.5759258979926475
1276,0,0.10518966093130264
1277,1,0.945855249790509
1278,0,0.10518966093130264
1279,0,0.0867302526133829
1280,0,0.10518966093130264
1281,0,0.05430569318581523
1282,0,0.24543287404384614
1283,1,0.8700299415246684
1284,0,0.1270135499055295
1285,0,0.09281827600278456
1286,0,0.07079776556750349
1287,1,0.9498147248206978
1288,0,0.10518966093130264
1289,1,0.9882399271181658
1290,0,0.10518966093130264
1291,0,0.1130648286746526
1292,1,0.9518493399020311
1293,0,0.08437563676229247
1294,1,0.9607303703265376
1295,0,0.1221623796608423
1296,0,0.4693741617591662
1297,0,0.40091791519955233
1298,0,0.10518966093130264
1299,0,0.2295042454314046
1300,1,0.733852147446777
1301,1,0.7772699222715025
1302,1,0.7202617174577003
1303,1,0.9370837894360395
1304,1,0.5142129943663499
1305,0,0.10518966093130264
1306,1,0.9490441569588606
1307,0,0.08261762605381608
1308,0,0.10518966093130264
1309,0,0.12725715679161081
